,Unnamed: 0,text,label
0,0.0,that is accurate,yes
1,4.0,certainly not,no
2,6.0,"yes, that's right",yes
3,13.0,that is incorrect,no
4,22.0,i vote yes,yes
5,33.0,can i ask your name,what_is_your_name
6,34.0,it could be either,maybe
7,51.0,what name do you go by,what_is_your_name
8,54.0,"thanks, bye",goodbye
9,61.0,how is everything with you,greeting
10,69.0,what are your favorite hobbies to take part in,what_are_your_hobbies
11,86.0,how do you say your name,what_is_your_name
12,92.0,how are you named,what_is_your_name
13,117.0,are you a person that's real,are_you_a_bot
14,134.0,please tell me the name i should use when talking to you,what_is_your_name
15,147.0,whats your name,what_is_your_name
16,153.0,what are some things you like doing,what_are_your_hobbies
17,164.0,it is time to say goodbye,goodbye
18,168.0,it is very much false,no
19,172.0,what's your age alexa,how_old_are_you
20,184.0,that's definitely false,no
21,190.0,how old is al,how_old_are_you
22,213.0,"talk to you soon, bye!",goodbye
23,222.0,i want to talk to you about your hobbies,what_are_your_hobbies
24,241.0,that appears true,yes
25,268.0,either of them could be i'm not sure,maybe
26,304.0,"maybe one, maybe the other",maybe
27,314.0,what do you do on off days,what_are_your_hobbies
28,347.0,signing off,goodbye
29,364.0,what do you go by,what_is_your_name
30,384.0,"hello, how are things",greeting
31,389.0,what things do you like to do,what_are_your_hobbies
32,394.0,you are wrong,no
33,397.0,"great talk, thanks",goodbye
34,403.0,could you tell me if you're a real person,are_you_a_bot
35,406.0,what's your age right now,how_old_are_you
36,423.0,nice to speak with you,goodbye
37,433.0,hello siri,greeting
38,461.0,your a bot aren't you,are_you_a_bot
39,468.0,that’s not correct,no
40,472.0,this was a nice conversation,goodbye
41,476.0,can i call you by any name,what_is_your_name
42,489.0,"um, i'm not quite sure",maybe
43,492.0,"thank you for chatting with me, bye",goodbye
44,500.0,false,no
45,523.0,thank you goodbye,goodbye
46,535.0,is is very much true,yes
47,541.0,i couldn't say,maybe
48,562.0,what are some of your hobbies,what_are_your_hobbies
49,570.0,tell me about your hobbies,what_are_your_hobbies
50,589.0,it was nice to talk it out with you,goodbye
51,591.0,"i don't like that, no",no
52,598.0,what are some of the hobbies you enjoy doing,what_are_your_hobbies
53,610.0,"ai, what is your name",what_is_your_name
54,621.0,are you doing okay,greeting
55,629.0,accepted,yes
56,633.0,absolutely correct,yes
57,648.0,good bye,goodbye
58,651.0,yes you are correct,yes
59,670.0,that's true,yes
60,674.0,how old,how_old_are_you
61,735.0,your birthday please,how_old_are_you
62,737.0,it could be one or the other,maybe
63,755.0,is your voice from a human or is it synthesized,are_you_a_bot
64,765.0,"hey, ai",greeting
65,798.0,what you age on your last birthday,how_old_are_you
66,811.0,not that one,no
67,819.0,hola!,greeting
68,826.0,tell me your full name,what_is_your_name
69,844.0,"hello, how are you doing",greeting
70,848.0,what's the name i should use to talk to you,what_is_your_name
71,856.0,"yup, that's true",yes
72,863.0,i can't say,maybe
73,871.0,thats a negative,no
74,886.0,ai how are you doing on this fine day,greeting
75,897.0,hey hey!,greeting
76,919.0,"true, most definitely",yes
77,923.0,what can i refer to you by,what_is_your_name
78,934.0,i don't know the answer to that,maybe
79,937.0,exactly right,yes
80,960.0,how old are you as of today,how_old_are_you
81,987.0,what you just said is wrong,no
82,989.0,what's should i call you by,what_is_your_name
83,1006.0,"syonara, ai device!",goodbye
84,1015.0,"a pleasure as always to speak with you, bye",goodbye
85,1048.0,i am not able to say,maybe
86,1066.0,"this was a nice chat, goodbye",goodbye
87,1104.0,what kinds of activities to you participate in during your free time,what_are_your_hobbies
88,1132.0,are you involved in hobbies,what_are_your_hobbies
89,1142.0,am i talking with a real person,are_you_a_bot
90,1158.0,what would you like me to call you,what_is_your_name
91,1163.0,"what do they call you, ai",what_is_your_name
92,1186.0,what name should i use when i call you,what_is_your_name
93,1221.0,i wanna know your hobbies,what_are_your_hobbies
94,1232.0,"no, don't do that",no
95,1239.0,peace,goodbye
96,1244.0,what are your interests,what_are_your_hobbies
97,1248.0,how's everything,greeting
98,1251.0,hey how old are you,how_old_are_you
99,1262.0,am i speaking with someone real,are_you_a_bot
100,1263.0,how many years are you,how_old_are_you
101,1266.0,i dont know,maybe
102,1280.0,"no, that information is wrong",no
103,1290.0,are you computer or human,are_you_a_bot
104,1303.0,are you a member or the human race or are you a computer program,are_you_a_bot
105,1312.0,what name do you want me to use,what_is_your_name
106,1377.0,who do i have the pleasure of speaking with,what_is_your_name
107,1407.0,tell me when you were born,how_old_are_you
108,1440.0,are you a human being or a robot,are_you_a_bot
109,1444.0,it might be either one,maybe
110,1483.0,how is the ai doing,greeting
111,1523.0,how's ife treating you,greeting
112,1542.0,you're how old,how_old_are_you
113,1545.0,"hi, ai",greeting
114,1548.0,how old are you,how_old_are_you
115,1562.0,it's either of them,maybe
116,1565.0,how are things going,greeting
117,1583.0,what is your name by chance,what_is_your_name
118,1584.0,confirmed,yes
119,1590.0,not that,no
120,1604.0,is it true your a real person,are_you_a_bot
121,1618.0,what are you hobbies,what_are_your_hobbies
122,1620.0,how young are you,how_old_are_you
123,1637.0,i am afraid that that is not the case,no
124,1684.0,"that is not true, it's false",no
125,1697.0,"what name do you go by, ai",what_is_your_name
126,1717.0,tell me how you are doing,greeting
127,1725.0,"hi, how are you",greeting
128,1739.0,do you mind if i ask how old you are,how_old_are_you
129,1750.0,what kind of things do you do when you have free time,what_are_your_hobbies
130,1778.0,what kind of hobbies do you like to do,what_are_your_hobbies
131,1786.0,i want to know if you have hobbies,what_are_your_hobbies
132,1857.0,do you know exactly when you were born,how_old_are_you
133,1859.0,not sure to be honest,maybe
134,1874.0,oh yes,yes
135,1887.0,what is your full name,what_is_your_name
136,1903.0,it's true,yes
137,1941.0,how long have you been functional,how_old_are_you
138,1951.0,you are how old,how_old_are_you
139,1953.0,sayonara,goodbye
140,1979.0,what do you call yourself,what_is_your_name
141,1991.0,"no, that is my response",no
142,2026.0,can you tell me if you are a real live person,are_you_a_bot
143,2045.0,either i am not sure,maybe
144,2051.0,do you know whether you are a human or whether you're a computer,are_you_a_bot
145,2076.0,"hello, how is it going",greeting
146,2115.0,false for sure,no
147,2116.0,are you an actual live person,are_you_a_bot
148,2121.0,i have no knowledge about it,maybe
149,2135.0,it seems not,no
150,2175.0,that is the wrong answer,no
151,2206.0,so what sort of hobbies are you into,what_are_your_hobbies
152,2212.0,what do you like being called,what_is_your_name
153,2221.0,how are you this day,greeting
154,2249.0,undecided,maybe
155,2287.0,are you ai,are_you_a_bot
156,2309.0,that checks out,yes
157,2331.0,i would like to know some of your hobbies,what_are_your_hobbies
158,2389.0,bye bye!,goodbye
159,2399.0,"later, thanks for chatting",goodbye
160,2412.0,that would be true,yes
161,2416.0,"yes, that's what i want",yes
162,2426.0,are you a robot,are_you_a_bot
163,2433.0,"no, that is wrong",no
164,2451.0,wassup,greeting
165,2463.0,it's nice to see you,greeting
166,2472.0,are you a live human being,are_you_a_bot
167,2486.0,i think your a bot,are_you_a_bot
168,2502.0,could be,maybe
169,2506.0,i'm unaware of that,maybe
170,2525.0,no that's wrong,no
171,2532.0,that would be false,no
172,2546.0,what do you like to do in your free time,what_are_your_hobbies
173,2573.0,what should i call you,what_is_your_name
174,2583.0,the answer is yes,yes
175,2591.0,when were you created,how_old_are_you
176,2599.0,do you have a name that i can call you,what_is_your_name
177,2602.0,i'm uncertain,maybe
178,2617.0,how do i activate you,what_is_your_name
179,2628.0,i'm unsure,maybe
180,2638.0,maybe,maybe
181,2656.0,what's your age siri,how_old_are_you
182,2668.0,i would like to know what hobbies you enjoy,what_are_your_hobbies
183,2719.0,could you be a person,are_you_a_bot
184,2731.0,"how old are you, ai",how_old_are_you
185,2820.0,i can't say for certain either way,maybe
186,2828.0,"when referring to you, what name should i use",what_is_your_name
187,2848.0,invalid,no
188,2850.0,how old will you be,how_old_are_you
189,2893.0,are you an ai or person,are_you_a_bot
190,2901.0,may i have your name,what_is_your_name
191,2922.0,"maybe, maybe not",maybe
192,2934.0,see ya later,goodbye
193,2941.0,tell me your age,how_old_are_you
194,2966.0,i'm drawing a blank,maybe
195,2973.0,"hmm, either",maybe
196,2980.0,absolutely not,no
197,2995.0,what sorts of activities do you enjoy,what_are_your_hobbies
198,3010.0,hey,greeting
199,3019.0,"are you a computer, or are you a real person",are_you_a_bot
200,3023.0,how are things,greeting
201,3032.0,"what are you’re hobbies, ai",what_are_your_hobbies
202,3033.0,are you a person or artificial intelligence,are_you_a_bot
203,3036.0,tell me your age please,how_old_are_you
204,3073.0,"yep, that's true",yes
205,3085.0,what age are you,how_old_are_you
206,3094.0,good speaking to you,goodbye
207,3096.0,tell me if you are human,are_you_a_bot
208,3104.0,hi! are you doing okay,greeting
209,3109.0,your date of birth,how_old_are_you
210,3115.0,this was a nice chat,goodbye
211,3130.0,could you let me know how old you are,how_old_are_you
212,3162.0,i don't really know,maybe
213,3170.0,have a good one,goodbye
214,3196.0,that's completely false,no
215,3210.0,i'm not sure what the answer is,maybe
216,3267.0,what hobbies do you like to partake in,what_are_your_hobbies
217,3284.0,"i do not think that is true, so i would say it is a false statement",no
218,3313.0,sorry no idea,maybe
219,3332.0,"how are you doing today, ai",greeting
220,3368.0,how old are you exactly,how_old_are_you
221,3386.0,hey what's up,greeting
222,3391.0,hiya!,greeting
223,3407.0,are you really a person or an ai,are_you_a_bot
224,3409.0,what do you do with your free time,what_are_your_hobbies
225,3411.0,"hey there, how are you today",greeting
226,3449.0,i have to get going,goodbye
227,3460.0,that answer's above my pay scale,maybe
228,3467.0,that's not what i want!,no
229,3484.0,i'll have to think about it,maybe
230,3545.0,how is your day,greeting
231,3585.0,the answer is false,no
232,3615.0,i would prefer not,no
233,3633.0,how are things going for you,greeting
234,3641.0,what do you do for fun alexa,what_are_your_hobbies
235,3643.0,may i ask your age,how_old_are_you
236,3646.0,"this was fun, see you around bye",goodbye
237,3649.0,that's not right,no
238,3657.0,are your real or artificial,are_you_a_bot
239,3660.0,see you around,goodbye
240,3667.0,tell me what your name is,what_is_your_name
241,3670.0,do you go by any nicknames,what_is_your_name
242,3686.0,i was wondering what age you are,how_old_are_you
243,3697.0,what name do you want me to call you,what_is_your_name
244,3712.0,i do not know the answer to that,maybe
245,3737.0,that would be awesome,yes
246,3793.0,that's not correct,no
247,3795.0,"yes, this is true",yes
248,3796.0,"ai, how are you doing",greeting
249,3802.0,am i talking to an actual person,are_you_a_bot
250,3840.0,i am wanting to know how old you are,how_old_are_you
251,3844.0,let me know how old you are,how_old_are_you
252,3882.0,that is affirmative,yes
253,3913.0,not at all,no
254,3925.0,"that is true, yes",yes
255,3942.0,i'm unsure of the proper answer,maybe
256,3944.0,"how are you doing, ai",greeting
257,3986.0,what is your date of birth,how_old_are_you
258,3987.0,"maybe yes, maybe no",maybe
259,4011.0,i need to know how old you are,how_old_are_you
260,4030.0,can you tell me when you were born,how_old_are_you
261,4050.0,are you secretly real,are_you_a_bot
262,4059.0,how's it hanging,greeting
263,4080.0,i need to know your age,how_old_are_you
264,4093.0,when were you made,how_old_are_you
265,4125.0,hola,greeting
266,4149.0,i'm not completely certain,maybe
267,4151.0,what are some things you like to do,what_are_your_hobbies
268,4152.0,"no, that is not correct",no
269,4190.0,how ya been,greeting
270,4201.0,how many days old are you,how_old_are_you
271,4240.0,what are you,are_you_a_bot
272,4243.0,it could be that one or the other one,maybe
273,4289.0,"yes, i'd really like that alot",yes
274,4313.0,either or should work,maybe
275,4323.0,are you really real,are_you_a_bot
276,4328.0,"yes, that is accurate",yes
277,4402.0,that seems true,yes
278,4408.0,good day,greeting
279,4424.0,do you know when you were born,how_old_are_you
280,4439.0,yes,yes
281,4468.0,hello how's it going,greeting
282,4570.0,that's wrong,no
283,4587.0,"sorry, i do not know",maybe
284,4596.0,i would say that the statement is definitely false,no
285,4630.0,does the ai have a name,what_is_your_name
286,4638.0,what do you do to occupy your free time,what_are_your_hobbies
287,4710.0,i'd like your name,what_is_your_name
288,4715.0,"why, hello bandit",greeting
289,4728.0,yup,yes
290,4736.0,what do you do for fun in your free time,what_are_your_hobbies
291,4738.0,what do i call you,what_is_your_name
292,4768.0,it's indeed true,yes
293,4786.0,i would like to know if you are an artificial intelligence being,are_you_a_bot
294,4802.0,regards,goodbye
295,4818.0,maybe it does,maybe
296,4941.0,that’s incorrect,no
297,4948.0,"no, that's incorrect",no
298,4986.0,buhbye,goodbye
299,5037.0,can you tell me how you're doing today,greeting
300,5046.0,how are things treating you,greeting
301,5065.0,i don't have the answer,maybe
302,5092.0,how old were you on your most recent birthday,how_old_are_you
303,5107.0,how is it going my friend,greeting
304,5152.0,how old are you again,how_old_are_you
305,5155.0,can you tell me what you are called,what_is_your_name
306,5175.0,that is overwhelmingly false,no
307,5209.0,the statement is true,yes
308,5215.0,"i am not a bot, are you",are_you_a_bot
309,5255.0,what year were you born,how_old_are_you
310,5283.0,i am needing to know what some of your hobbies are,what_are_your_hobbies
311,5314.0,i'm not sure,maybe
312,5323.0,i'm afraid i don't know how to answer that,maybe
313,5328.0,can you tell me your age,how_old_are_you
314,5342.0,i'd like to hear about your hobbies,what_are_your_hobbies
315,5381.0,what sorts of things are you into,what_are_your_hobbies
316,5399.0,"thanks for chatting, later",goodbye
317,5403.0,can i have your name,what_is_your_name
318,5418.0,what do people call you,what_is_your_name
319,5423.0,"that would be ""no",no
320,5426.0,what types of hobbies do you enjoy,what_are_your_hobbies
321,5435.0,do you think you are a bot,are_you_a_bot
322,5445.0,heller,greeting
323,5473.0,that will be all have a nice day!,goodbye
324,5481.0,i can't answer yes or no right now,maybe
325,5524.0,adios,goodbye
326,5564.0,that is erroneous,no
327,5571.0,are you a real life person,are_you_a_bot
328,5575.0,how old are you alexa,how_old_are_you
329,5576.0,"yes, please",yes
330,5595.0,do you have any hobbies to speak of,what_are_your_hobbies
331,5596.0,prove that you're a person,are_you_a_bot
332,5611.0,what types of activities do you enjoy,what_are_your_hobbies
333,5627.0,"i enjoyed our talk, goodbye",goodbye
334,5687.0,what are your favorite things to do,what_are_your_hobbies
335,5692.0,what is your age,how_old_are_you
336,5710.0,i am not confident on that,maybe
337,5711.0,yeap,yes
338,5746.0,share some of your hobbies with me,what_are_your_hobbies
339,5748.0,i will know later,maybe
340,5766.0,aloha,greeting
341,5774.0,i don't know anything about that,maybe
342,5778.0,which hobbies do you like,what_are_your_hobbies
343,5816.0,could you tell me your name,what_is_your_name
344,5851.0,what name should i use to address you,what_is_your_name
345,5857.0,i do not think that is proper,no
346,5858.0,ya,yes
347,5877.0,that is most definitely false,no
348,5895.0,what your numerical digit to display as your age,how_old_are_you
349,5896.0,i don't have that information,maybe
350,5903.0,of course,yes
351,5923.0,it was nice to get in touch,goodbye
352,5939.0,are you a real person or a computer,are_you_a_bot
353,5946.0,what is the exact date of your birth,how_old_are_you
354,5948.0,please share your hobbies with me,what_are_your_hobbies
355,5949.0,"no, that is a falsehood",no
356,5966.0,it's possible that it could be either,maybe
357,6002.0,the answer is definitely no,no
358,6005.0,what may i call you,what_is_your_name
359,6042.0,i think it could be either one,maybe
360,6046.0,how would you like to be referred to,what_is_your_name
361,6102.0,are you a real person or software,are_you_a_bot
362,6111.0,tell me your birthday,how_old_are_you
363,6116.0,what is your current age,how_old_are_you
364,6127.0,what do they call you,what_is_your_name
365,6140.0,hey there,greeting
366,6221.0,it was pleasant conversing with you,goodbye
367,6225.0,what is the date of your birth,how_old_are_you
368,6257.0,hell nah,no
369,6258.0,nope not it,no
370,6271.0,how old will you be next year,how_old_are_you
371,6285.0,the answer to that is a resounding yes,yes
372,6336.0,"it was a pleasure talking to you, goodbye now",goodbye
373,6370.0,how should i address you,what_is_your_name
374,6376.0,it was pleasant having a conversation with you,goodbye
375,6418.0,hey there!,greeting
376,6461.0,"no, that is inaccurate",no
377,6486.0,uh huh,yes
378,6504.0,what's up,greeting
379,6523.0,you could tell me if you were real,are_you_a_bot
380,6537.0,"hey, what's up",greeting
381,6551.0,what do you engage in during your free time,what_are_your_hobbies
382,6554.0,please tell me your name,what_is_your_name
383,6572.0,what's your birth date,how_old_are_you
384,6603.0,until next time!,goodbye
385,6629.0,"i don't believe that is possible, it is false",no
386,6639.0,what would you like to be called,what_is_your_name
387,6663.0,is there anything real about you,are_you_a_bot
388,6679.0,my response to that is yes,yes
389,6693.0,tata for now,goodbye
390,6697.0,i'm telling you this is a true statement,yes
391,6712.0,both could be,maybe
392,6756.0,ai goodbye,goodbye
393,6765.0,"goodbye, helpful ai device!",goodbye
394,6770.0,"no, that can't be right",no
395,6791.0,"yeah, that's right",yes
396,6819.0,it could be possible,maybe
397,6822.0,"i enjoyed our talk, bye",goodbye
398,6835.0,goodbye for now ai,goodbye
399,6886.0,at free time what do you do,what_are_your_hobbies
400,6899.0,not happening,no
401,6907.0,no!,no
402,6926.0,hi,greeting
403,6937.0,not sure,maybe
404,6979.0,i have no earthly idea at all,maybe
405,6981.0,am i talking with real person or ai,are_you_a_bot
406,7019.0,"correct, that's true",yes
407,7029.0,thanks for talking to me,goodbye
408,7031.0,what hobbies pique your interest,what_are_your_hobbies
409,7041.0,how is everything going,greeting
410,7043.0,that's correct,yes
411,7045.0,lemme know when you were born,how_old_are_you
412,7048.0,do you enjoy any hobbies,what_are_your_hobbies
413,7059.0,what hobbies do you enjoy in your free time,what_are_your_hobbies
414,7062.0,no way!,no
415,7098.0,i want you to know it's a true statement,yes
416,7100.0,this was a great conversation,goodbye
417,7105.0,"yes, that happens to be correct",yes
418,7116.0,i can't answer that,maybe
419,7143.0,it was nice chatting with you,goodbye
420,7147.0,that is wrong,no
421,7207.0,i am thinking it is either,maybe
422,7222.0,what do you do in your spare time,what_are_your_hobbies
423,7228.0,"one or the other, or both",maybe
424,7260.0,what name should i refer to you as,what_is_your_name
425,7269.0,i'm out of here,goodbye
426,7272.0,i need to know your name,what_is_your_name
427,7279.0,are you actually a bot,are_you_a_bot
428,7281.0,what things do you enjoy doing,what_are_your_hobbies
429,7287.0,lets talk about your hobbies,what_are_your_hobbies
430,7305.0,it was nice to chat,goodbye
431,7310.0,that is false,no
432,7316.0,always nice to talk to you,goodbye
433,7329.0,can you tell me your name,what_is_your_name
434,7336.0,what is your name,what_is_your_name
435,7343.0,would you tell me your name,what_is_your_name
436,7350.0,roger that,yes
437,7395.0,are you a computer,are_you_a_bot
438,7398.0,what things do you do for fun,what_are_your_hobbies
439,7422.0,it was enjoyable talking with you,goodbye
440,7429.0,i gotta say no,no
441,7479.0,"hi there, how are things",greeting
442,7490.0,for how long have you existed,how_old_are_you
443,7498.0,do you have any hobbies,what_are_your_hobbies
444,7499.0,that makes sense as well,yes
445,7507.0,i can't tell,maybe
446,7542.0,"ai, what do people call you",what_is_your_name
447,7587.0,no don't do that!,no
448,7590.0,how do i know that you're a person,are_you_a_bot
449,7609.0,what's your name if i may ask,what_is_your_name
450,7614.0,give me your name so i can use you,what_is_your_name
451,7616.0,i think it is false,no
452,7636.0,tell me what to call you,what_is_your_name
453,7640.0,absolutely!,yes
454,7651.0,that's right,yes
455,7697.0,please let's do it,yes
456,7712.0,i don't know for sure,maybe
457,7735.0,"how are you classified, as a human or a computer",are_you_a_bot
458,7756.0,goodbye,goodbye
459,7764.0,can you tell me how old you are,how_old_are_you
460,7771.0,"hello, friend",greeting
461,7782.0,it's good to see you,greeting
462,7791.0,how long ago were you born,how_old_are_you
463,7792.0,"hello, anyone there",greeting
464,7825.0,not quite sure how to respond,maybe
465,7832.0,are you a real person or a bot,are_you_a_bot
466,7842.0,what do you enjoy doing in your off time,what_are_your_hobbies
467,7862.0,it was great chatting with you,goodbye
468,7875.0,do you have a preference regarding what i should call you,what_is_your_name
469,7952.0,i'm glad i got to talk to you,goodbye
470,8016.0,please introduce yourself,what_is_your_name
471,8020.0,what is your creation date,how_old_are_you
472,8021.0,how do you like to spend your free time,what_are_your_hobbies
473,8027.0,when did you come to exist,how_old_are_you
474,8032.0,i would have to say yes as my answer,yes
475,8065.0,i have to go ai goodbye,goodbye
476,8076.0,what is your birthday,how_old_are_you
477,8113.0,that's a definite yes,yes
478,8114.0,tell me if you are a person or ai,are_you_a_bot
479,8116.0,bonjour,greeting
480,8122.0,what hobbies do you like doing,what_are_your_hobbies
481,8135.0,hey how's it going,greeting
482,8136.0,all right,yes
483,8153.0,"ai, do you like your name",what_is_your_name
484,8165.0,whats your age,how_old_are_you
485,8223.0,are you a live being,are_you_a_bot
486,8235.0,yes that's correct,yes
487,8242.0,not right now,no
488,8244.0,tell me your date of birth,how_old_are_you
489,8246.0,you are a bot aren't you,are_you_a_bot
490,8275.0,what's your full name,what_is_your_name
491,8291.0,how've you been feeling,greeting
492,8303.0,what's your favorite hobby,what_are_your_hobbies
493,8307.0,it was great talking to you,goodbye
494,8327.0,maybe it is,maybe
495,8357.0,no thanks,no
496,8383.0,see you in a while,goodbye
497,8389.0,you are not wrong about that,yes
498,8413.0,what other hobbies do you enjoy,what_are_your_hobbies
499,8423.0,how is everything going for you,greeting
500,8446.0,"hi, how are you today",greeting
501,8447.0,do you have anything you enjoy to do,what_are_your_hobbies
502,8451.0,"yes, that is a fact",yes
503,8510.0,are you okay right now,greeting
504,8514.0,i want to know your age,how_old_are_you
505,8535.0,not true,no
506,8572.0,i am curious to know if you are a bot,are_you_a_bot
507,8585.0,"no, that's not right",no
508,8604.0,give me examples of what some of your hobbies are,what_are_your_hobbies
509,8605.0,what do you like to do when you're not working,what_are_your_hobbies
510,8626.0,what do you like to be called,what_is_your_name
511,8631.0,i am needing to know your name,what_is_your_name
512,8640.0,bye,goodbye
513,8641.0,would most people say you are a computer or a human,are_you_a_bot
514,8663.0,hows are ya,greeting
515,8681.0,are you a real person or a robot,are_you_a_bot
516,8682.0,hello there ai,greeting
517,8689.0,do you know your name,what_is_your_name
518,8704.0,negative,no
519,8721.0,that's a yes,yes
520,8722.0,what do you want me to call you,what_is_your_name
521,8729.0,i want to know if your a bot,are_you_a_bot
522,8744.0,how is the weather today,maybe
523,8769.0,are you doing ok,greeting
524,8775.0,what's up with you,greeting
525,8806.0,glad we got to talk,goodbye
526,8856.0,should i regard you as a human or as a computer,are_you_a_bot
527,8863.0,what sorts of hobbies do you enjoy,what_are_your_hobbies
528,8869.0,would you say you are a bot,are_you_a_bot
529,8895.0,goodbye to you,goodbye
530,8896.0,i think not,no
531,8906.0,talk later,goodbye
532,8916.0,"hello, what's up",greeting
533,8941.0,it was nice to speak with you,goodbye
534,8973.0,"it was great to see you again, see ya later!",goodbye
535,8989.0,hi how are you,greeting
536,9037.0,may i know if you are a real person or an ai,are_you_a_bot
537,9060.0,maybe is my answer,maybe
538,9061.0,naw,no
539,9068.0,tell me what some of your hobbies are,what_are_your_hobbies
540,9090.0,"yes, that's accurate",yes
541,9150.0,"thanks for your help, goodbye!",goodbye
542,9154.0,"yes, that is true for sure",yes
543,9168.0,what are your hobbies siri,what_are_your_hobbies
544,9199.0,what is the age of the ai,how_old_are_you
545,9202.0,do you know you are not human,are_you_a_bot
546,9203.0,what did your friends call you,what_is_your_name
547,9229.0,do you know if you are a robot,are_you_a_bot
548,9238.0,that's a negative,no
549,9279.0,"yep, that's right",yes
550,9290.0,are you good,greeting
551,9318.0,its a for sure true,yes
552,9334.0,"yes, that is right",yes
553,9342.0,i have no idea,maybe
554,9430.0,what kinds of hobbies do you have,what_are_your_hobbies
555,9452.0,can you tell me some of your hobbies,what_are_your_hobbies
556,9478.0,what is your given name,what_is_your_name
557,9482.0,nice to see you,goodbye
558,9483.0,either or,maybe
559,9501.0,please tell me if you are an ai,are_you_a_bot
560,9503.0,how many years do you have,how_old_are_you
561,9518.0,are you a human,are_you_a_bot
562,9520.0,that's incorrect,no
563,9556.0,what exactly is your name,what_is_your_name
564,9559.0,affirmitive,yes
565,9588.0,inform me what you do for fun in your free time,what_are_your_hobbies
566,9629.0,no that isn't the case,no
567,9647.0,"hello, how are you",greeting
568,9653.0,are you alive,are_you_a_bot
569,9662.0,see you later!,goodbye
570,9674.0,i wish to know your hobbies,what_are_your_hobbies
571,9675.0,what is your names,what_is_your_name
572,9703.0,"ai, how many months old are you",how_old_are_you
573,9704.0,see you again soon,goodbye
574,9710.0,hell if i know,maybe
575,9712.0,what day were you born,how_old_are_you
576,9727.0,what name do you want to be called,what_is_your_name
577,9731.0,which one i don't know either i guess,maybe
578,9761.0,how many years ago was al born,how_old_are_you
579,9799.0,how's it going with you,greeting
580,9800.0,that is correct,yes
581,9802.0,would you tell me how the ai is doing,greeting
582,9874.0,what activities do you enjoy,what_are_your_hobbies
583,9877.0,can you tell me your hobbies,what_are_your_hobbies
584,9878.0,tell me what you do in your free time,what_are_your_hobbies
585,9885.0,tell me all about your hobbies,what_are_your_hobbies
586,9887.0,so are you a bot,are_you_a_bot
587,9892.0,i would like to know when you were born,how_old_are_you
588,9906.0,i just don't know,maybe
589,9908.0,i'm torn on how to answer,maybe
590,9940.0,what name do you answer to,what_is_your_name
591,9945.0,i can't give you an answer to that,maybe
592,9954.0,"sorry, that is not true",no
593,9958.0,are you real or a computer,are_you_a_bot
594,9960.0,"agreed, that's valid",yes
595,9966.0,what sort of hobbies do you enjoy,what_are_your_hobbies
596,10006.0,i don't have any idea,maybe
597,10011.0,positive,yes
598,10019.0,what are the things you like to do for fun,what_are_your_hobbies
599,10021.0,i'm pretty sure it could be either,maybe
600,10056.0,either one might be,maybe
601,10066.0,how to you spend your free time,what_are_your_hobbies
602,10070.0,i'd like to know your name,what_is_your_name
603,10077.0,are you an actual person,are_you_a_bot
604,10082.0,do you consider yourself an artificial intelligence being,are_you_a_bot
605,10094.0,bye for now,goodbye
606,10102.0,that turns out to be false,no
607,10113.0,bye-bye,goodbye
608,10133.0,that is totally true,yes
609,10146.0,very true,yes
610,10162.0,"yes, you got it",yes
611,10181.0,that is a fact,yes
612,10194.0,hey what's up,greeting
613,10235.0,tell me what you do for fun,what_are_your_hobbies
614,10267.0,"um, i'm not totally sure",maybe
615,10316.0,what is your age again,how_old_are_you
616,10338.0,i agree with the truth of what you just said,yes
617,10347.0,just wanted to say hi,greeting
618,10352.0,i meant no,no
619,10402.0,no that is wrong,no
620,10403.0,i enjoyed speaking with you,goodbye
621,10456.0,how do you spend your spare time,what_are_your_hobbies
622,10463.0,i can confirm it is affirmative,yes
623,10486.0,good night,goodbye
624,10553.0,what year were you born in,how_old_are_you
625,10556.0,okay,yes
626,10560.0,yo,greeting
627,10585.0,that is not the case,no
628,10608.0,ai how are you doing today,greeting
629,10619.0,would you tell me about your hobbies,what_are_your_hobbies
630,10629.0,how long have you been alive,how_old_are_you
631,10637.0,whats up,greeting
632,10650.0,don't have any idea,maybe
633,10651.0,i don't have a clue,maybe
634,10663.0,definitely,yes
635,10687.0,"i am glad we got to talk again, see you soon",goodbye
636,10693.0,what are you called,what_is_your_name
637,10705.0,"i enjoyed talking to you, bye",goodbye
638,10733.0,that is so false,no
639,10741.0,how old are you turning,how_old_are_you
640,10748.0,i enjoyed talking to you,goodbye
641,10749.0,what you do at the free time,what_are_your_hobbies
642,10814.0,the answer is no,no
643,10822.0,are you a machine,are_you_a_bot
644,10828.0,it depends,maybe
645,10830.0,i gotta know your hobbies,what_are_your_hobbies
646,10839.0,when did you originate,how_old_are_you
647,10840.0,that is not false,yes
648,10850.0,i would like to know if you are a robot,are_you_a_bot
649,10869.0,"hello, are you doing alright",greeting
650,10883.0,that'd be a no,no
651,10885.0,no good,no
